"";"Version..0...Fixed.Task.";"Task";"Concept";"Att.1...Doppelseitiges.Drucken";"Att.2...Scan.Funktion";"Att.3...Eco.Modus";"Att.4...Kosten.pro.Seite..in.cent.";"Att.5...Heft..und.Lochfunktion";"Att.6...Sterne.Bewertung.von.1..schlecht..bis.5..gut.";"Att.7...Preis"
"8638";180;10;2;1;1;1;1;1;2;4
"8639";180;10;3;2;2;2;2;1;2;2
"8640";180;10;4;1;2;1;2;2;4;4
"8641";180;11;1;2;2;1;3;1;4;4
"8642";180;11;2;2;1;2;3;2;1;2
"8643";180;11;3;2;1;1;1;2;4;4
"8644";180;11;4;2;2;2;3;1;1;2
"8645";180;12;1;1;2;2;3;1;4;3
"8646";180;12;2;2;1;2;3;1;4;4
"8647";180;12;3;2;1;1;2;2;1;3
"8648";180;12;4;2;1;1;3;2;2;4
"8649";181;1;1;2;2;2;1;1;4;1
"8650";181;1;2;1;2;2;3;2;1;3
"8651";181;1;3;1;1;2;3;2;2;3
"8652";181;1;4;1;1;1;2;2;3;1
"8653";181;2;1;1;2;1;2;2;4;5
"8654";181;2;2;1;1;1;2;1;4;5
"8655";181;2;3;2;1;1;1;2;3;2
"8656";181;2;4;2;1;1;2;2;4;4
"8657";181;3;1;2;1;1;1;2;1;4
"8658";181;3;2;1;2;1;3;1;2;3
"8659";181;3;3;1;1;1;2;1;1;1
"8660";181;3;4;2;1;2;1;2;3;3
"8661";181;4;1;2;1;1;3;2;3;3
"8662";181;4;2;2;2;1;2;2;2;3
"8663";181;4;3;2;2;2;3;2;1;5
"8664";181;4;4;1;1;2;1;1;4;5
"8665";181;5;1;2;2;1;2;1;1;1
"8666";181;5;2;2;1;2;1;2;1;4
"8667";181;5;3;2;1;2;2;2;3;5
"8668";181;5;4;1;1;1;1;1;1;3
"8669";181;6;1;2;2;1;2;2;3;2
"8670";181;6;2;1;2;1;3;2;3;5
"8671";181;6;3;1;2;1;1;2;4;1
"8672";181;6;4;2;1;1;2;2;2;2
"8673";181;7;1;1;1;2;2;2;3;1
"8674";181;7;2;1;1;1;2;2;4;3
"8675";181;7;3;1;2;2;1;1;2;4
"8676";181;7;4;1;2;2;2;2;1;2
"8677";181;8;1;1;2;1;2;2;2;5
"8678";181;8;2;1;1;2;2;1;2;2
"8679";181;8;3;1;1;1;3;2;1;5
"8680";181;8;4;1;2;2;3;2;4;4
"8681";181;9;1;1;1;1;2;1;2;1
"8682";181;9;2;1;2;1;2;1;4;2
"8683";181;9;3;1;2;2;2;2;3;1
"8684";181;9;4;1;2;1;1;1;1;5
"8685";181;10;1;2;1;2;1;1;1;3
"8686";181;10;2;1;2;2;3;2;4;1
"8687";181;10;3;1;2;2;3;1;4;5
"8688";181;10;4;2;1;1;1;1;3;1
"8689";181;11;1;1;2;1;2;1;1;1
"8690";181;11;2;2;2;2;1;1;2;1
"8691";181;11;3;1;1;2;3;1;3;4
"8692";181;11;4;1;2;2;2;2;3;2
"8693";181;12;1;2;1;2;3;2;1;1
"8694";181;12;2;2;1;2;3;2;1;4
"8695";181;12;3;2;2;2;2;2;2;1
"8696";181;12;4;2;1;1;2;1;1;4
"8697";182;1;1;1;2;1;1;1;4;4
"8698";182;1;2;2;1;1;2;2;2;5
"8699";182;1;3;1;2;2;2;1;3;4
"8700";182;1;4;1;1;2;3;1;1;4
"8701";182;2;1;1;2;1;3;1;4;1
"8702";182;2;2;2;1;1;3;1;4;4
"8703";182;2;3;1;1;1;3;2;4;2
"8704";182;2;4;1;1;1;1;2;1;4
"8705";182;3;1;1;1;1;1;2;4;4
"8706";182;3;2;1;1;2;1;2;2;5
"8707";182;3;3;1;2;2;1;2;1;1
"8708";182;3;4;1;1;1;2;1;1;3
"8709";182;4;1;2;1;1;1;1;4;5
"8710";182;4;2;1;1;1;3;1;3;4
"8711";182;4;3;1;1;1;1;2;2;1
"8712";182;4;4;2;2;2;3;2;2;5
"8713";182;5;1;1;2;2;1;1;2;5
"8714";182;5;2;2;1;1;3;1;1;1
"8715";182;5;3;2;1;1;2;1;4;4
"8716";182;5;4;2;1;1;3;1;3;4
"8717";182;6;1;1;1;1;2;2;3;5
"8718";182;6;2;2;1;2;3;1;2;2
"8719";182;6;3;1;2;2;2;1;2;4
"8720";182;6;4;2;1;1;2;1;1;3
"8721";182;7;1;1;2;2;1;2;1;3
"8722";182;7;2;1;1;2;2;1;3;4
"8723";182;7;3;1;1;1;2;2;2;2
"8724";182;7;4;2;1;1;3;2;1;4
"8725";182;8;1;1;2;1;2;2;3;5
"8726";182;8;2;1;1;1;1;2;1;5
"8727";182;8;3;1;1;2;2;2;4;3
"8728";182;8;4;1;1;2;1;1;4;4
"8729";182;9;1;2;2;1;3;1;3;1
"8730";182;9;2;2;1;1;1;1;2;3
"8731";182;9;3;1;2;2;3;1;4;5
"8732";182;9;4;1;1;2;3;1;4;1
"8733";182;10;1;2;1;2;1;2;1;3
"8734";182;10;2;1;1;1;1;2;3;3
"8735";182;10;3;2;2;2;3;1;3;1
"8736";182;10;4;2;1;2;1;2;2;3
"8737";182;11;1;1;1;2;1;1;1;5
"8738";182;11;2;2;2;1;2;2;3;5
"8739";182;11;3;2;1;2;1;2;2;1
"8740";182;11;4;1;2;2;3;1;4;5
"8741";182;12;1;1;1;1;2;1;3;1
"8742";182;12;2;2;1;2;1;1;3;4
"8743";182;12;3;2;2;2;3;1;4;2
"8744";182;12;4;1;1;1;2;2;3;3
"8745";183;1;1;1;2;2;1;1;3;2
"8746";183;1;2;2;1;2;1;2;4;3
"8747";183;1;3;1;2;2;2;1;4;5
"8748";183;1;4;2;2;1;2;1;4;4
"8749";183;2;1;2;2;1;2;1;4;3
"8750";183;2;2;2;2;1;2;2;1;2
"8751";183;2;3;2;2;2;3;1;4;2
"8752";183;2;4;2;1;1;3;2;3;3
"8753";183;3;1;1;1;2;3;2;2;2
"8754";183;3;2;2;1;2;1;2;2;4
"8755";183;3;3;1;2;1;1;2;1;2
"8756";183;3;4;2;1;2;2;1;4;4
"8757";183;4;1;1;2;1;3;2;1;4
"8758";183;4;2;2;2;2;2;1;3;1
"8759";183;4;3;2;1;2;2;2;3;3
"8760";183;4;4;2;1;1;1;1;4;2
"8761";183;5;1;2;1;2;1;2;4;2
"8762";183;5;2;2;1;1;2;1;1;4
"8763";183;5;3;1;2;2;3;2;1;4
"8764";183;5;4;1;1;1;2;1;1;5
"8765";183;6;1;2;2;2;2;1;4;5
"8766";183;6;2;1;2;2;2;2;3;1
"8767";183;6;3;1;2;1;3;2;3;3
"8768";183;6;4;2;2;1;3;2;4;5
"8769";183;7;1;2;1;2;3;2;4;3
"8770";183;7;2;1;1;1;2;1;4;3
"8771";183;7;3;1;1;2;2;2;1;5
"8772";183;7;4;2;2;2;1;1;3;3
"8773";183;8;1;1;2;2;2;1;4;2
"8774";183;8;2;1;2;1;3;1;2;3
"8775";183;8;3;2;1;1;3;2;3;5
"8776";183;8;4;1;2;2;1;1;2;1
"8777";183;9;1;2;2;2;2;2;4;5
"8778";183;9;2;1;2;2;3;1;2;5
"8779";183;9;3;1;2;1;3;1;2;4
"8780";183;9;4;1;1;2;1;1;3;3
"8781";183;10;1;2;1;2;1;1;4;1
"8782";183;10;2;1;2;2;2;2;4;5
"8783";183;10;3;1;1;2;3;2;1;1
"8784";183;10;4;2;1;1;2;2;4;1
"8785";183;11;1;1;2;2;3;1;2;5
"8786";183;11;2;2;1;1;1;1;1;3
"8787";183;11;3;1;2;1;2;2;3;4
"8788";183;11;4;1;2;1;2;1;3;3
"8789";183;12;1;2;2;2;2;2;1;3
"8790";183;12;2;1;1;1;3;2;1;3
"8791";183;12;3;1;1;1;3;2;3;5
"8792";183;12;4;1;1;2;1;2;4;3
"8793";184;1;1;2;1;1;1;2;2;5
"8794";184;1;2;2;2;2;3;2;3;5
"8795";184;1;3;1;1;1;3;1;1;5
"8796";184;1;4;1;2;1;3;1;4;2
"8797";184;2;1;2;1;2;2;2;1;1
"8798";184;2;2;2;2;2;2;1;3;2
"8799";184;2;3;2;1;2;2;1;4;3
"8800";184;2;4;2;2;1;3;2;2;2
"8801";184;3;1;2;1;1;3;1;2;3
"8802";184;3;2;1;2;1;2;2;4;2
"8803";184;3;3;1;1;1;3;1;1;1
"8804";184;3;4;1;1;2;3;2;1;2
"8805";184;4;1;1;2;2;1;2;3;3
"8806";184;4;2;2;2;1;3;2;3;3
"8807";184;4;3;1;1;1;2;2;3;2
"8808";184;4;4;2;2;1;1;1;4;4
"8809";184;5;1;2;2;1;2;2;4;4
"8810";184;5;2;2;1;2;3;2;2;3
"8811";184;5;3;1;2;1;3;1;3;4
"8812";184;5;4;1;2;2;2;1;2;1
"8813";184;6;1;1;1;1;3;2;4;2
"8814";184;6;2;2;1;2;3;1;2;1
"8815";184;6;3;1;1;1;1;2;2;1
"8816";184;6;4;2;1;1;1;1;3;4
"8817";184;7;1;2;2;2;3;1;1;4
"8818";184;7;2;2;2;1;3;1;4;1
"8819";184;7;3;1;2;2;2;1;2;4
"8820";184;7;4;2;1;1;3;1;3;1
"8821";184;8;1;2;1;2;3;1;3;2
"8822";184;8;2;2;2;1;3;2;4;1
"8823";184;8;3;1;2;2;1;2;4;1
"8824";184;8;4;1;1;1;1;1;3;5
"8825";184;9;1;2;2;1;3;2;3;2
"8826";184;9;2;2;2;1;3;1;1;2
"8827";184;9;3;2;2;1;3;1;4;2
"8828";184;9;4;2;1;1;3;2;4;2
"8829";184;10;1;1;2;2;1;2;1;1
"8830";184;10;2;1;1;2;3;2;4;3
"8831";184;10;3;1;2;2;1;1;2;4
"8832";184;10;4;2;1;2;1;1;4;3
"8833";184;11;1;2;1;2;1;1;4;1
"8834";184;11;2;2;1;1;2;2;3;3
"8835";184;11;3;1;2;1;3;1;2;3
"8836";184;11;4;1;2;1;2;1;1;5
"8837";184;12;1;2;2;2;2;2;3;2
"8838";184;12;2;2;2;1;3;1;4;2
"8839";184;12;3;2;2;1;1;1;3;2
"8840";184;12;4;1;2;1;1;1;1;4
"8841";185;1;1;2;2;1;1;1;2;4
"8842";185;1;2;2;1;2;2;2;3;5
"8843";185;1;3;1;1;2;3;1;1;1
"8844";185;1;4;1;2;2;1;2;1;4
"8845";185;2;1;2;1;1;1;1;4;3
"8846";185;2;2;2;1;2;1;2;2;5
"8847";185;2;3;2;2;2;1;1;4;1
"8848";185;2;4;2;1;2;3;1;1;4
"8849";185;3;1;1;1;2;3;1;4;1
"8850";185;3;2;2;1;2;3;1;3;2
"8851";185;3;3;2;2;1;1;2;1;3
"8852";185;3;4;2;2;2;2;2;1;5
"8853";185;4;1;1;2;2;1;1;3;1
"8854";185;4;2;2;1;1;3;1;1;5
"8855";185;4;3;2;2;2;1;1;4;3
"8856";185;4;4;1;1;1;1;2;1;1
"8857";185;5;1;1;2;1;1;1;3;1
"8858";185;5;2;2;2;2;3;1;1;4
"8859";185;5;3;2;1;2;3;2;4;1
"8860";185;5;4;1;1;2;3;2;2;4
"8861";185;6;1;2;2;2;3;1;3;1
"8862";185;6;2;1;2;1;2;2;2;2
"8863";185;6;3;2;2;2;3;1;1;5
"8864";185;6;4;1;2;2;1;1;2;1
"8865";185;7;1;1;2;1;1;1;4;1
"8866";185;7;2;2;2;1;1;2;2;1
"8867";185;7;3;2;1;1;1;2;1;5
"8868";185;7;4;2;2;1;3;2;2;2
"8869";185;8;1;2;1;2;3;2;3;3
"8870";185;8;2;1;2;1;3;2;3;1
"8871";185;8;3;2;1;1;3;1;1;3
"8872";185;8;4;2;1;2;3;1;4;5
"8873";185;9;1;2;2;2;3;2;2;2
"8874";185;9;2;2;1;2;1;2;1;5
"8875";185;9;3;2;2;1;1;1;3;1
"8876";185;9;4;2;1;1;1;2;4;1
"8877";185;10;1;2;1;1;1;1;4;3
"8878";185;10;2;1;2;1;1;2;2;1
"8879";185;10;3;1;2;2;2;1;4;1
"8880";185;10;4;1;1;1;1;1;2;5
"8881";185;11;1;2;2;1;1;1;4;2
"8882";185;11;2;2;1;2;2;1;2;2
"8883";185;11;3;1;2;1;3;1;2;1
"8884";185;11;4;1;2;2;2;1;4;4
"8885";185;12;1;2;1;2;2;2;1;5
"8886";185;12;2;1;1;1;3;1;4;1
"8887";185;12;3;1;2;2;3;2;3;3
"8888";185;12;4;2;1;1;2;1;4;3
"8889";186;1;1;2;2;2;1;2;2;5
"8890";186;1;2;1;1;2;1;2;4;2
"8891";186;1;3;2;2;2;2;1;3;5
"8892";186;1;4;1;2;1;1;1;2;3
"8893";186;2;1;1;2;2;3;2;4;2
"8894";186;2;2;2;2;2;1;2;1;2
"8895";186;2;3;2;2;2;1;1;1;4
"8896";186;2;4;2;1;1;2;1;4;5
"8897";186;3;1;1;2;2;1;2;3;2
"8898";186;3;2;2;2;1;2;2;4;5
"8899";186;3;3;1;2;1;1;2;2;2
"8900";186;3;4;2;1;2;3;2;4;2
"8901";186;4;1;2;1;2;3;1;2;4
"8902";186;4;2;2;1;2;2;1;2;4
"8903";186;4;3;1;2;1;2;2;1;1
"8904";186;4;4;2;1;2;3;1;4;4
"8905";186;5;1;1;2;2;3;1;4;2
"8906";186;5;2;1;2;1;3;2;2;1
"8907";186;5;3;1;2;1;2;1;3;1
"8908";186;5;4;1;1;2;1;1;3;3
"8909";186;6;1;1;1;1;3;2;1;4
"8910";186;6;2;1;2;2;2;1;3;1
"8911";186;6;3;1;2;1;3;2;3;2
"8912";186;6;4;1;2;2;2;2;4;1
"8913";186;7;1;1;2;2;3;1;2;2
"8914";186;7;2;1;1;1;3;2;1;1
"8915";186;7;3;1;1;2;3;2;1;5
"8916";186;7;4;2;1;2;3;1;2;5
"8917";186;8;1;1;1;1;2;2;2;1
"8918";186;8;2;2;1;2;3;1;3;1
"8919";186;8;3;2;2;1;3;2;3;3
"8920";186;8;4;2;2;2;3;2;4;1
"8921";186;9;1;2;2;2;1;2;1;4
"8922";186;9;2;2;1;1;3;1;3;3
"8923";186;9;3;2;2;1;2;2;3;5
"8924";186;9;4;2;2;1;2;1;4;3
"8925";186;10;1;1;2;2;3;1;2;2
"8926";186;10;2;2;2;1;1;1;3;2
"8927";186;10;3;1;1;2;3;2;2;4
"8928";186;10;4;2;1;1;1;2;2;3
"8929";186;11;1;2;2;1;2;2;1;4
"8930";186;11;2;1;1;1;3;2;3;1
"8931";186;11;3;2;1;2;3;1;1;4
"8932";186;11;4;1;2;1;3;1;1;4
"8933";186;12;1;1;2;1;2;2;3;3
"8934";186;12;2;2;2;1;3;1;1;4
"8935";186;12;3;1;1;2;1;1;4;2
"8936";186;12;4;2;1;1;3;2;3;1
"8937";187;1;1;1;2;1;2;2;4;4
"8938";187;1;2;2;2;1;3;1;4;1
"8939";187;1;3;1;2;2;1;2;1;2
"8940";187;1;4;1;1;1;2;2;4;2
"8941";187;2;1;1;2;1;1;2;4;5
"8942";187;2;2;2;2;1;1;2;4;3
"8943";187;2;3;2;1;1;3;2;4;4
"8944";187;2;4;1;2;1;3;1;2;1
"8945";187;3;1;1;2;1;1;2;3;1
"8946";187;3;2;1;2;1;1;1;4;1
"8947";187;3;3;2;1;1;3;2;1;1
"8948";187;3;4;1;1;2;3;2;3;3
"8949";187;4;1;2;1;1;2;2;4;3
"8950";187;4;2;1;1;2;1;2;4;3
"8951";187;4;3;1;2;2;2;1;4;2
"8952";187;4;4;2;2;1;3;1;2;4
"8953";187;5;1;2;1;1;2;2;2;4
"8954";187;5;2;2;1;2;1;1;2;2
"8955";187;5;3;2;1;1;3;1;3;2
"8956";187;5;4;1;2;2;3;1;3;5
"8957";187;6;1;2;1;1;2;1;3;2
"8958";187;6;2;1;2;1;3;1;4;4
"8959";187;6;3;2;2;2;1;1;1;1
"8960";187;6;4;1;2;1;2;1;2;1
"8961";187;7;1;1;1;1;2;1;4;3
"8962";187;7;2;1;1;1;3;2;4;4
"8963";187;7;3;1;2;1;3;2;4;5
"8964";187;7;4;1;2;2;3;1;2;4
"8965";187;8;1;1;1;1;1;1;3;5
"8966";187;8;2;2;1;1;3;1;2;4
"8967";187;8;3;1;1;1;2;2;1;3
"8968";187;8;4;1;2;1;3;1;2;4
"8969";187;9;1;2;1;2;3;2;2;5
"8970";187;9;2;2;1;2;1;2;1;2
"8971";187;9;3;2;1;2;2;2;4;5
"8972";187;9;4;2;2;1;1;2;2;5
"8973";187;10;1;2;1;2;1;2;3;1
"8974";187;10;2;2;2;2;1;1;3;4
"8975";187;10;3;1;1;2;3;2;3;2
"8976";187;10;4;1;1;1;3;1;4;5
"8977";187;11;1;2;2;1;3;2;3;4
"8978";187;11;2;2;2;2;2;2;2;1
"8979";187;11;3;2;2;1;2;1;2;5
"8980";187;11;4;1;1;2;3;1;4;2
"8981";187;12;1;2;1;1;2;2;1;2
"8982";187;12;2;2;1;1;3;2;1;4
"8983";187;12;3;1;1;2;1;2;4;4
"8984";187;12;4;2;2;2;1;2;2;2
"8985";188;1;1;1;1;1;2;2;1;4
"8986";188;1;2;2;2;1;3;1;2;4
"8987";188;1;3;1;2;1;1;2;4;1
"8988";188;1;4;1;2;1;3;2;2;5
"8989";188;2;1;2;1;2;1;2;2;1
"8990";188;2;2;2;2;1;1;1;1;5
"8991";188;2;3;2;2;2;2;1;3;4
"8992";188;2;4;1;1;2;1;2;3;5
"8993";188;3;1;2;1;2;3;1;2;4
"8994";188;3;2;1;2;2;3;2;2;2
"8995";188;3;3;1;1;2;2;1;1;4
"8996";188;3;4;1;2;1;3;2;3;4
"8997";188;4;1;2;1;2;2;2;1;4
"8998";188;4;2;2;1;1;1;2;3;3
"8999";188;4;3;1;1;1;2;2;3;3
"9000";188;4;4;2;1;1;1;1;1;3
"9001";188;5;1;2;1;1;1;1;3;4
"9002";188;5;2;2;1;1;1;1;1;5
"9003";188;5;3;2;2;2;2;2;1;4
"9004";188;5;4;2;1;1;3;2;2;1
"9005";188;6;1;1;2;1;3;2;3;2
"9006";188;6;2;1;1;1;1;2;3;1
"9007";188;6;3;2;2;1;3;1;3;3
"9008";188;6;4;2;1;2;1;1;1;3
"9009";188;7;1;1;1;1;1;1;2;2
"9010";188;7;2;1;1;2;2;2;3;2
"9011";188;7;3;1;2;1;1;2;4;1
"9012";188;7;4;1;2;1;1;1;1;1
"9013";188;8;1;2;1;1;2;1;4;1
"9014";188;8;2;1;2;2;3;1;2;2
"9015";188;8;3;2;2;1;3;1;2;2
"9016";188;8;4;1;1;1;2;1;3;4
"9017";188;9;1;2;1;1;1;2;3;4
"9018";188;9;2;1;1;1;3;1;2;4
"9019";188;9;3;1;1;1;3;1;1;3
"9020";188;9;4;2;2;2;1;1;1;5
"9021";188;10;1;2;2;2;1;1;4;5
"9022";188;10;2;2;1;1;3;2;1;1
"9023";188;10;3;2;2;2;3;1;3;2
"9024";188;10;4;1;2;2;2;2;4;5
"9025";188;11;1;1;2;2;1;2;2;2
"9026";188;11;2;2;2;2;2;2;4;5
"9027";188;11;3;1;1;1;1;2;4;4
"9028";188;11;4;2;2;2;2;2;1;5
"9029";188;12;1;1;2;1;2;1;2;5
"9030";188;12;2;2;2;2;1;2;1;4
"9031";188;12;3;1;2;2;2;1;3;1
"9032";188;12;4;2;1;2;3;2;1;3
"9033";189;1;1;2;1;2;1;1;1;2
"9034";189;1;2;2;2;1;3;2;3;5
"9035";189;1;3;1;2;1;3;1;4;4
"9036";189;1;4;2;1;1;3;2;3;1
"9037";189;2;1;1;1;2;2;1;4;5
"9038";189;2;2;2;1;2;1;2;1;2
"9039";189;2;3;1;2;2;1;2;4;5
"9040";189;2;4;2;1;1;1;1;1;1
"9041";189;3;1;2;2;2;1;1;2;1
"9042";189;3;2;1;2;1;1;1;4;3
"9043";189;3;3;2;1;1;1;1;2;2
"9044";189;3;4;1;1;2;2;1;2;5
"9045";189;4;1;1;2;2;3;1;3;3
"9046";189;4;2;1;2;2;1;1;4;5
"9047";189;4;3;1;1;1;2;1;4;4
"9048";189;4;4;2;1;1;2;1;2;4
"9049";189;5;1;1;1;2;3;1;2;1
"9050";189;5;2;1;2;2;2;2;1;1
"9051";189;5;3;1;1;2;2;2;1;4
"9052";189;5;4;1;2;2;3;2;3;3
"9053";189;6;1;1;1;1;1;2;3;2
"9054";189;6;2;1;1;2;1;2;2;3
"9055";189;6;3;2;2;1;1;2;3;2
"9056";189;6;4;1;2;2;2;2;3;3
"9057";189;7;1;1;2;2;1;2;3;5
"9058";189;7;2;1;1;1;3;1;3;3
"9059";189;7;3;2;1;2;2;2;1;5
"9060";189;7;4;1;2;1;1;1;4;1
"9061";189;8;1;2;2;2;3;1;2;3
"9062";189;8;2;1;1;2;3;2;3;4
"9063";189;8;3;2;1;2;3;2;4;4
"9064";189;8;4;1;2;2;3;1;4;5
"9065";189;9;1;2;1;1;1;1;2;2
"9066";189;9;2;2;1;1;3;1;1;3
"9067";189;9;3;1;2;1;2;2;3;5
"9068";189;9;4;2;2;2;3;2;4;5
"9069";189;10;1;1;2;2;3;2;4;2
"9070";189;10;2;2;2;2;1;1;2;2
"9071";189;10;3;1;2;1;1;2;1;3
"9072";189;10;4;1;2;1;2;2;1;4
"9073";189;11;1;1;1;2;3;1;2;3
"9074";189;11;2;2;1;2;2;2;1;3
"9075";189;11;3;2;1;2;1;2;2;3
"9076";189;11;4;1;1;2;1;1;3;4
"9077";189;12;1;2;2;1;1;2;3;1
"9078";189;12;2;1;1;2;2;1;1;5
"9079";189;12;3;2;1;2;3;1;2;4
"9080";189;12;4;2;1;2;3;1;2;1
"9081";190;1;1;2;2;1;3;2;1;5
"9082";190;1;2;2;1;2;2;1;1;5
"9083";190;1;3;2;1;1;3;1;1;5
"9084";190;1;4;2;1;2;3;2;3;1
"9085";190;2;1;1;1;2;3;1;4;4
"9086";190;2;2;2;2;1;2;1;3;1
"9087";190;2;3;1;1;2;1;2;3;3
"9088";190;2;4;1;2;1;3;1;1;4
"9089";190;3;1;1;2;1;3;1;3;5
"9090";190;3;2;2;2;1;3;2;4;4
"9091";190;3;3;1;2;2;2;2;3;2
"9092";190;3;4;2;2;1;3;1;3;1
"9093";190;4;1;1;1;1;2;1;3;1
"9094";190;4;2;2;1;1;2;2;2;2
"9095";190;4;3;2;2;1;3;2;4;2
"9096";190;4;4;1;2;2;1;2;4;2
"9097";190;5;1;1;2;2;2;1;4;4
"9098";190;5;2;2;2;1;1;2;4;1
"9099";190;5;3;1;2;1;1;1;1;1
"9100";190;5;4;2;1;1;2;1;3;4
"9101";190;6;1;2;1;2;2;1;1;4
"9102";190;6;2;1;1;2;3;1;2;3
"9103";190;6;3;2;2;1;2;1;2;4
"9104";190;6;4;2;2;2;2;2;2;1
"9105";190;7;1;1;1;2;1;2;1;4
"9106";190;7;2;2;1;1;2;2;4;2
"9107";190;7;3;2;2;1;3;2;3;1
"9108";190;7;4;1;2;2;2;1;1;1
"9109";190;8;1;2;2;1;2;2;4;2
"9110";190;8;2;2;2;1;1;1;4;1
"9111";190;8;3;2;1;2;3;1;2;4
"9112";190;8;4;1;2;1;1;1;3;3
"9113";190;9;1;2;1;2;2;1;4;1
"9114";190;9;2;2;1;2;3;1;2;2
"9115";190;9;3;2;1;2;3;1;3;4
"9116";190;9;4;1;1;1;1;1;3;2
"9117";190;10;1;1;1;1;3;1;3;4
"9118";190;10;2;1;2;1;2;2;2;5
"9119";190;10;3;2;2;1;1;1;2;5
"9120";190;10;4;1;1;1;2;2;3;1
"9121";190;11;1;1;1;2;1;2;4;1
"9122";190;11;2;1;1;2;2;1;3;4
"9123";190;11;3;2;1;2;1;1;4;5
"9124";190;11;4;2;2;2;2;1;3;1
"9125";190;12;1;2;1;1;1;2;3;5
"9126";190;12;2;2;2;1;1;2;2;4
"9127";190;12;3;1;2;1;2;2;2;1
"9128";190;12;4;1;2;2;2;1;4;4
"9129";191;1;1;1;1;1;3;1;1;4
"9130";191;1;2;2;2;1;2;1;2;3
"9131";191;1;3;1;1;2;2;2;4;3
"9132";191;1;4;1;1;2;2;1;4;3
"9133";191;2;1;1;2;2;1;1;2;4
"9134";191;2;2;2;2;1;2;2;1;3
"9135";191;2;3;1;2;2;2;2;1;2
"9136";191;2;4;1;2;2;1;1;1;3
"9137";191;3;1;2;2;2;3;1;4;2
"9138";191;3;2;2;2;2;1;2;3;5
"9139";191;3;3;1;2;1;1;1;3;2
"9140";191;3;4;2;1;1;3;1;2;1
"9141";191;4;1;2;2;2;2;1;4;1
"9142";191;4;2;1;1;2;2;1;3;3
"9143";191;4;3;1;2;2;2;1;1;4
"9144";191;4;4;2;2;1;1;2;3;5
"9145";191;5;1;2;1;1;1;1;1;2
"9146";191;5;2;1;1;1;1;1;1;3
"9147";191;5;3;1;1;2;2;2;1;5
"9148";191;5;4;2;1;1;2;1;1;4
"9149";191;6;1;1;1;1;1;1;1;1
"9150";191;6;2;2;2;1;3;2;3;4
"9151";191;6;3;1;2;2;3;2;3;4
"9152";191;6;4;1;1;2;2;1;1;1
"9153";191;7;1;1;1;2;3;2;1;5
"9154";191;7;2;2;2;1;2;1;3;1
"9155";191;7;3;2;1;2;2;2;1;3
"9156";191;7;4;2;1;2;1;2;2;1
"9157";191;8;1;1;2;1;1;2;2;1
"9158";191;8;2;1;1;1;3;1;3;2
"9159";191;8;3;2;1;1;2;2;2;3
"9160";191;8;4;1;2;1;2;1;3;4
"9161";191;9;1;2;2;1;3;2;3;2
"9162";191;9;2;1;1;1;1;2;4;5
"9163";191;9;3;1;2;1;3;1;2;3
"9164";191;9;4;1;2;1;3;1;3;1
"9165";191;10;1;1;2;2;1;2;3;1
"9166";191;10;2;1;1;1;1;1;3;5
"9167";191;10;3;1;1;2;3;1;4;3
"9168";191;10;4;2;1;2;2;1;1;2
"9169";191;11;1;1;1;2;1;2;1;1
"9170";191;11;2;2;1;2;3;2;4;1
"9171";191;11;3;2;1;2;1;1;4;3
"9172";191;11;4;2;1;2;2;2;4;4
"9173";191;12;1;2;2;2;2;1;3;3
"9174";191;12;2;2;1;2;1;1;4;2
"9175";191;12;3;2;1;2;3;2;3;2
"9176";191;12;4;2;1;1;1;1;4;1
"9177";192;1;1;2;1;2;2;1;1;5
"9178";192;1;2;1;2;2;2;1;3;1
"9179";192;1;3;2;2;1;1;2;2;5
"9180";192;1;4;1;1;2;2;2;3;5
"9181";192;2;1;1;1;1;2;2;1;3
"9182";192;2;2;2;2;1;2;2;2;3
"9183";192;2;3;2;1;1;1;1;4;2
"9184";192;2;4;2;1;2;2;2;2;3
"9185";192;3;1;1;1;1;2;2;3;4
"9186";192;3;2;2;2;1;3;1;1;4
"9187";192;3;3;2;1;1;2;1;4;3
"9188";192;3;4;1;2;1;1;1;2;3
"9189";192;4;1;2;2;1;3;2;4;5
"9190";192;4;2;2;2;2;2;2;3;4
"9191";192;4;3;1;2;1;1;2;1;3
"9192";192;4;4;2;2;1;1;2;2;4
"9193";192;5;1;2;2;1;2;1;4;1
"9194";192;5;2;1;1;1;1;1;2;3
"9195";192;5;3;1;1;2;2;2;1;4
"9196";192;5;4;2;1;1;1;2;4;4
"9197";192;6;1;2;2;2;2;1;3;4
"9198";192;6;2;1;1;1;1;1;2;1
"9199";192;6;3;1;2;2;2;2;2;5
"9200";192;6;4;2;2;1;2;1;1;2
"9201";192;7;1;2;1;2;2;1;3;2
"9202";192;7;2;2;2;2;1;2;3;3
"9203";192;7;3;1;2;2;3;2;2;3
"9204";192;7;4;1;1;1;1;2;2;5
"9205";192;8;1;2;1;1;3;1;1;1
"9206";192;8;2;2;1;1;3;1;1;5
"9207";192;8;3;2;2;1;3;1;2;1
"9208";192;8;4;2;1;1;1;1;1;4
"9209";192;9;1;1;1;2;1;1;1;5
"9210";192;9;2;1;2;2;1;2;4;1
"9211";192;9;3;1;2;1;1;1;3;1
"9212";192;9;4;2;2;2;3;1;4;2
"9213";192;10;1;2;2;1;1;1;2;5
